date,dU,dU_trend,dU_0.25yr,dU_0.5yr,dU_1yr,dU_3.2yr,dU_4.75yr,dU_9.14yr,dU_jump,dU_exp,dU_model,dU_noise,dU_wtest,flagged
2023-06-14,-0.614919,-0.744882,0.000410,0.000811,-0.003417,0.007478,-0.000261,-0.005407,0.161338,-0.017092,-0.601021,-0.013898,-1.208550,False
2023-06-15,-0.614130,-0.745002,0.000538,0.000986,-0.003390,0.007486,-0.000239,-0.005414,0.161338,-0.017095,-0.600792,-0.013338,-1.159794,False
2023-06-16,-0.613340,-0.745122,0.000662,0.001159,-0.003362,0.007494,-0.000216,-0.005420,0.161338,-0.017099,-0.600566,-0.012774,-1.110789,False
2023-06-17,-0.612550,-0.745241,0.000784,0.001331,-0.003333,0.007501,-0.000194,-0.005427,0.161338,-0.017102,-0.600343,-0.012207,-1.061464,False
2023-06-18,-0.611760,-0.745361,0.000902,0.001501,-0.003303,0.007508,-0.000171,-0.005433,0.161338,-0.017105,-0.600125,-0.011635,-1.011752,False
2023-06-19,-0.610971,-0.745481,0.001015,0.001669,-0.003272,0.007515,-0.000149,-0.005440,0.161338,-0.017109,-0.599912,-0.011058,-0.961584,False
2023-06-20,-0.610181,-0.745601,0.001124,0.001836,-0.003241,0.007522,-0.000127,-0.005446,0.161338,-0.017112,-0.599706,-0.010475,-0.910896,False
2023-06-21,-0.596027,-0.745721,0.001228,0.002000,-0.003208,0.007529,-0.000104,-0.005453,0.161338,-0.017115,-0.599506,0.003479,0.302487,False
2023-06-22,-0.581873,-0.745841,0.001325,0.002162,-0.003174,0.007535,-0.000082,-0.005459,0.161338,-0.017118,-0.599313,0.017440,1.516513,False
2023-06-23,-0.587853,-0.745960,0.001417,0.002321,-0.003139,0.007541,-0.000059,-0.005465,0.161338,-0.017121,-0.599128,0.011275,0.980458,False
2023-06-24,-0.593833,-0.746080,0.001501,0.002478,-0.003103,0.007547,-0.000037,-0.005472,0.161338,-0.017125,-0.598952,0.005119,0.445159,False
2023-06-25,-0.592113,-0.746200,0.001579,0.002632,-0.003067,0.007552,-0.000014,-0.005478,0.161338,-0.017128,-0.598786,0.006672,0.580191,False
2023-06-26,-0.590394,-0.746320,0.001649,0.002782,-0.003029,0.007558,0.000008,-0.005485,0.161338,-0.017131,-0.598629,0.008235,0.716079,False
2023-06-27,-0.600826,-0.746440,0.001711,0.002929,-0.002991,0.007563,0.000030,-0.005491,0.161338,-0.017134,-0.598483,-0.002343,-0.203738,False
2023-06-28,-0.611257,-0.746559,0.001765,0.003073,-0.002951,0.007568,0.000053,-0.005497,0.161338,-0.017137,-0.598347,-0.012910,-1.122611,False
2023-06-29,-0.614629,-0.746679,0.001811,0.003213,-0.002911,0.007573,0.000075,-0.005503,0.161338,-0.017140,-0.598223,-0.016406,-1.426602,False
2023-06-30,-0.618000,-0.746799,0.001848,0.003350,-0.002870,0.007577,0.000098,-0.005510,0.161338,-0.017143,-0.598110,-0.019890,-1.729576,False
2023-07-01,-0.621372,-0.746919,0.001877,0.003482,-0.002828,0.007582,0.000120,-0.005516,0.161338,-0.017145,-0.598010,-0.023362,-2.031503,False
2023-07-02,-0.624744,-0.747039,0.001896,0.003610,-0.002785,0.007586,0.000142,-0.005522,0.161338,-0.017148,-0.597922,-0.026822,-2.332355,False
2023-07-03,-0.628115,-0.747159,0.001907,0.003734,-0.002742,0.007590,0.000165,-0.005528,0.161338,-0.017151,-0.597846,-0.030269,-2.632111,False
2023-07-04,-0.631487,-0.747278,0.001908,0.003854,-0.002697,0.007593,0.000187,-0.005535,0.161338,-0.017154,-0.597783,-0.033704,-2.930752,False
2023-07-05,-0.627211,-0.747398,0.001901,0.003969,-0.002652,0.007597,0.000210,-0.005541,0.161338,-0.017157,-0.597734,-0.029477,-2.563250,False
2023-07-06,-0.624418,-0.747518,0.001884,0.004079,-0.002606,0.007600,0.000232,-0.005547,0.161338,-0.017159,-0.597697,-0.026721,-2.323594,False
2023-07-07,-0.621626,-0.747638,0.001859,0.004184,-0.002560,0.007603,0.000254,-0.005553,0.161338,-0.017162,-0.597674,-0.023952,-2.082794,False
2023-07-08,-0.618833,-0.747758,0.001824,0.004285,-0.002512,0.007606,0.000277,-0.005559,0.161338,-0.017165,-0.597663,-0.021170,-1.840847,False
2023-07-09,-0.623318,-0.747877,0.001781,0.004380,-0.002464,0.007609,0.000299,-0.005565,0.161338,-0.017167,-0.597666,-0.025652,-2.230596,False
2023-07-10,-0.627803,-0.747997,0.001730,0.004470,-0.002415,0.007611,0.000322,-0.005571,0.161338,-0.017170,-0.597682,-0.030121,-2.619209,False
2023-07-11,-0.628281,-0.748117,0.001670,0.004555,-0.002365,0.007613,0.000344,-0.005577,0.161338,-0.017173,-0.597711,-0.030570,-2.658230,False
2023-07-12,-0.628758,-0.748237,0.001603,0.004635,-0.002315,0.007615,0.000366,-0.005583,0.161338,-0.017175,-0.597753,-0.031006,-2.696140,False
2023-07-13,-0.629236,-0.748357,0.001528,0.004709,-0.002264,0.007617,0.000389,-0.005589,0.161338,-0.017178,-0.597807,-0.031429,-2.732956,False
2023-07-14,-0.629714,-0.748477,0.001445,0.004777,-0.002212,0.007618,0.000411,-0.005595,0.161338,-0.017180,-0.597874,-0.031840,-2.768699,False
2023-07-15,-0.630191,-0.748596,0.001356,0.004840,-0.002159,0.007619,0.000433,-0.005601,0.161338,-0.017183,-0.597952,-0.032239,-2.803396,False
2023-07-16,-0.630669,-0.748716,0.001261,0.004897,-0.002106,0.007620,0.000456,-0.005607,0.161338,-0.017185,-0.598043,-0.032626,-2.837075,False
2023-07-17,-0.638153,-0.748836,0.001159,0.004948,-0.002053,0.007621,0.000478,-0.005613,0.161338,-0.017187,-0.598144,-0.040009,-3.479015,True
2023-07-18,-0.638744,-0.748956,0.001052,0.004993,-0.001998,0.007622,0.000500,-0.005619,0.161338,-0.017190,-0.598257,-0.040487,-3.520614,True
2023-07-19,-0.617540,-0.749076,0.000940,0.005033,-0.001944,0.007622,0.000523,-0.005625,0.161338,-0.017192,-0.598380,-0.019160,-1.666082,False
2023-07-20,-0.640230,-0.749195,0.000823,0.005066,-0.001888,0.007622,0.000545,-0.005631,0.161338,-0.017194,-0.598513,-0.041717,-3.627548,True
2023-07-21,-0.612786,-0.749315,0.000703,0.005094,-0.001832,0.007622,0.000567,-0.005637,0.161338,-0.017197,-0.598656,-0.014131,-1.228751,False
2023-07-22,-0.585343,-0.749435,0.000579,0.005115,-0.001776,0.007622,0.000590,-0.005642,0.161338,-0.017199,-0.598808,0.013465,1.170829,False
2023-07-23,-0.605681,-0.749555,0.000453,0.005131,-0.001719,0.007622,0.000612,-0.005648,0.161338,-0.017201,-0.598968,-0.006713,-0.583767,False
2023-07-24,-0.597883,-0.749675,0.000324,0.005140,-0.001661,0.007621,0.000634,-0.005654,0.161338,-0.017203,-0.599136,0.001253,0.108932,False
2023-07-25,-0.590085,-0.749795,0.000194,0.005143,-0.001603,0.007620,0.000657,-0.005660,0.161338,-0.017206,-0.599311,0.009226,0.802268,False
2023-07-26,-0.586905,-0.749914,0.000063,0.005140,-0.001544,0.007619,0.000679,-0.005665,0.161338,-0.017208,-0.599493,0.012588,1.094623,False
2023-07-27,-0.616408,-0.750034,-0.000069,0.005131,-0.001485,0.007617,0.000701,-0.005671,0.161338,-0.017210,-0.599681,-0.016727,-1.454490,False
2023-07-28,-0.596297,-0.750154,-0.000200,0.005116,-0.001426,0.007616,0.000723,-0.005677,0.161338,-0.017212,-0.599875,0.003578,0.311137,False
2023-07-29,-0.618687,-0.750274,-0.000330,0.005095,-0.001366,0.007614,0.000746,-0.005683,0.161338,-0.017214,-0.600074,-0.018613,-1.618551,False
2023-07-30,-0.592313,-0.750394,-0.000458,0.005068,-0.001306,0.007612,0.000768,-0.005688,0.161338,-0.017216,-0.600277,0.007964,0.692479,False
2023-07-31,-0.592156,-0.750513,-0.000585,0.005035,-0.001245,0.007610,0.000790,-0.005694,0.161338,-0.017218,-0.600483,0.008327,0.724085,False
2023-08-01,-0.586072,-0.750633,-0.000708,0.004995,-0.001184,0.007607,0.000812,-0.005699,0.161338,-0.017220,-0.600692,0.014620,1.271345,False
2023-08-02,-0.604998,-0.750753,-0.000829,0.004950,-0.001123,0.007604,0.000835,-0.005705,0.161338,-0.017222,-0.600904,-0.004094,-0.355968,False
2023-08-03,-0.589939,-0.750873,-0.000945,0.004899,-0.001061,0.007601,0.000857,-0.005711,0.161338,-0.017224,-0.601118,0.011179,0.972091,False
2023-08-04,-0.622932,-0.750993,-0.001057,0.004843,-0.000999,0.007598,0.000879,-0.005716,0.161338,-0.017226,-0.601333,-0.021599,-1.878179,False
2023-08-05,-0.605680,-0.751113,-0.001164,0.004780,-0.000937,0.007595,0.000901,-0.005722,0.161338,-0.017228,-0.601548,-0.004132,-0.359265,False
2023-08-06,-0.616660,-0.751232,-0.001265,0.004712,-0.000874,0.007591,0.000923,-0.005727,0.161338,-0.017230,-0.601764,-0.014896,-1.295302,False
2023-08-07,-0.604265,-0.751352,-0.001360,0.004638,-0.000811,0.007587,0.000945,-0.005733,0.161338,-0.017232,-0.601979,-0.002286,-0.198771,False
2023-08-08,-0.608651,-0.751472,-0.001449,0.004559,-0.000748,0.007583,0.000968,-0.005738,0.161338,-0.017234,-0.602193,-0.006458,-0.561546,False
2023-08-09,-0.608535,-0.751592,-0.001531,0.004474,-0.000685,0.007579,0.000990,-0.005744,0.161338,-0.017236,-0.602406,-0.006129,-0.532972,False
2023-08-10,-0.594874,-0.751712,-0.001606,0.004384,-0.000621,0.007575,0.001012,-0.005749,0.161338,-0.017238,-0.602616,0.007742,0.673258,False
2023-08-11,-0.622264,-0.751831,-0.001673,0.004289,-0.000557,0.007570,0.001034,-0.005755,0.161338,-0.017240,-0.602825,-0.019439,-1.690375,False
2023-08-12,-0.574100,-0.751951,-0.001732,0.004189,-0.000494,0.007565,0.001056,-0.005760,0.161338,-0.017241,-0.603030,0.028930,2.515661,False
2023-08-13,-0.593985,-0.752071,-0.001783,0.004084,-0.000430,0.007560,0.001078,-0.005765,0.161338,-0.017243,-0.603232,0.009247,0.804114,False
2023-08-14,-0.608973,-0.752191,-0.001826,0.003974,-0.000365,0.007555,0.001100,-0.005771,0.161338,-0.017245,-0.603431,-0.005542,-0.481916,False
2023-08-15,-0.620909,-0.752311,-0.001860,0.003859,-0.000301,0.007549,0.001122,-0.005776,0.161338,-0.017247,-0.603626,-0.017283,-1.502889,False
2023-08-16,-0.606189,-0.752431,-0.001885,0.003740,-0.000237,0.007543,0.001144,-0.005781,0.161338,-0.017248,-0.603816,-0.002373,-0.206310,False
2023-08-17,-0.610349,-0.752550,-0.001901,0.003616,-0.000172,0.007537,0.001166,-0.005787,0.161338,-0.017250,-0.604003,-0.006347,-0.551893,False
2023-08-18,-0.614510,-0.752670,-0.001908,0.003488,-0.000108,0.007531,0.001188,-0.005792,0.161338,-0.017252,-0.604184,-0.010326,-0.897876,False
2023-08-19,-0.618671,-0.752790,-0.001906,0.003356,-0.000043,0.007525,0.001210,-0.005797,0.161338,-0.017254,-0.604361,-0.014309,-1.244270,False
2023-08-20,-0.622831,-0.752910,-0.001895,0.003220,0.000021,0.007518,0.001232,-0.005802,0.161338,-0.017255,-0.604533,-0.018298,-1.591089,False
2023-08-21,-0.626991,-0.753030,-0.001876,0.003080,0.000086,0.007511,0.001254,-0.005808,0.161338,-0.017257,-0.604701,-0.022291,-1.938340,False
2023-08-22,-0.631152,-0.753149,-0.001847,0.002936,0.000150,0.007504,0.001276,-0.005813,0.161338,-0.017258,-0.604863,-0.026289,-2.286027,False
2023-08-23,-0.635312,-0.753269,-0.001809,0.002789,0.000215,0.007497,0.001298,-0.005818,0.161338,-0.017260,-0.605020,-0.030293,-2.634152,False
2023-08-24,-0.639473,-0.753389,-0.001763,0.002639,0.000279,0.007489,0.001320,-0.005823,0.161338,-0.017262,-0.605172,-0.034301,-2.982713,False
2023-08-25,-0.647855,-0.753509,-0.001709,0.002485,0.000343,0.007481,0.001342,-0.005828,0.161338,-0.017263,-0.605319,-0.042536,-3.698790,True
2023-08-26,-0.593489,-0.753629,-0.001646,0.002329,0.000407,0.007474,0.001364,-0.005833,0.161338,-0.017265,-0.605461,0.011972,1.041058,False
2023-08-27,-0.603174,-0.753749,-0.001576,0.002169,0.000472,0.007465,0.001385,-0.005838,0.161338,-0.017266,-0.605599,0.002425,0.210843,False
2023-08-28,-0.612859,-0.753868,-0.001498,0.002008,0.000535,0.007457,0.001407,-0.005844,0.161338,-0.017268,-0.605732,-0.007127,-0.619769,False
2023-08-29,-0.609442,-0.753988,-0.001413,0.001843,0.000599,0.007448,0.001429,-0.005849,0.161338,-0.017269,-0.605860,-0.003582,-0.311499,False
2023-08-30,-0.606026,-0.754108,-0.001321,0.001677,0.000663,0.007440,0.001451,-0.005854,0.161338,-0.017271,-0.605985,-0.000041,-0.003589,False
2023-08-31,-0.607101,-0.754228,-0.001223,0.001509,0.000726,0.007430,0.001473,-0.005859,0.161338,-0.017272,-0.606105,-0.000996,-0.086581,False
2023-09-01,-0.602801,-0.754348,-0.001120,0.001339,0.000789,0.007421,0.001494,-0.005864,0.161338,-0.017274,-0.606222,0.003421,0.297505,False
2023-09-02,-0.602940,-0.754467,-0.001011,0.001167,0.000852,0.007412,0.001516,-0.005869,0.161338,-0.017275,-0.606336,0.003396,0.295305,False
2023-09-03,-0.597262,-0.754587,-0.000897,0.000994,0.000915,0.007402,0.001538,-0.005873,0.161338,-0.017276,-0.606447,0.009185,0.798674,False
2023-09-04,-0.620146,-0.754707,-0.000779,0.000819,0.000977,0.007392,0.001560,-0.005878,0.161338,-0.017278,-0.606555,-0.013591,-1.181835,False
2023-09-05,-0.592035,-0.754827,-0.000657,0.000644,0.001040,0.007382,0.001581,-0.005883,0.161338,-0.017279,-0.606661,0.014626,1.271810,False
2023-09-06,-0.590022,-0.754947,-0.000532,0.000468,0.001101,0.007372,0.001603,-0.005888,0.161338,-0.017281,-0.606765,0.016743,1.455902,False
2023-09-07,-0.599129,-0.755067,-0.000405,0.000292,0.001163,0.007361,0.001625,-0.005893,0.161338,-0.017282,-0.606868,0.007739,0.672913,False
2023-09-08,-0.598026,-0.755186,-0.000275,0.000115,0.001224,0.007350,0.001646,-0.005898,0.161338,-0.017283,-0.606969,0.008943,0.777661,False
2023-09-09,-0.608576,-0.755306,-0.000145,-0.000062,0.001285,0.007340,0.001668,-0.005903,0.161338,-0.017285,-0.607070,-0.001506,-0.130949,False
2023-09-10,-0.616200,-0.755426,-0.000014,-0.000239,0.001345,0.007328,0.001689,-0.005908,0.161338,-0.017286,-0.607171,-0.009029,-0.785139,False
2023-09-11,-0.615632,-0.755546,0.000118,-0.000416,0.001405,0.007317,0.001711,-0.005912,0.161338,-0.017287,-0.607272,-0.008360,-0.726960,False
2023-09-12,-0.594857,-0.755666,0.000249,-0.000592,0.001465,0.007305,0.001732,-0.005917,0.161338,-0.017288,-0.607374,0.012517,1.088408,False
2023-09-13,-0.613332,-0.755785,0.000378,-0.000768,0.001524,0.007294,0.001754,-0.005922,0.161338,-0.017290,-0.607477,-0.005855,-0.509170,False
2023-09-14,-0.602938,-0.755905,0.000506,-0.000942,0.001583,0.007282,0.001775,-0.005926,0.161338,-0.017291,-0.607581,0.004643,0.403733,False
2023-09-15,-0.618745,-0.756025,0.000631,-0.001116,0.001641,0.007269,0.001797,-0.005931,0.161338,-0.017292,-0.607687,-0.011058,-0.961543,False
2023-09-16,-0.600659,-0.756145,0.000754,-0.001288,0.001699,0.007257,0.001818,-0.005936,0.161338,-0.017293,-0.607796,0.007137,0.620604,False
2023-09-17,-0.619012,-0.756265,0.000873,-0.001459,0.001756,0.007244,0.001840,-0.005940,0.161338,-0.017295,-0.607907,-0.011105,-0.965619,False
2023-09-18,-0.613953,-0.756385,0.000987,-0.001627,0.001813,0.007231,0.001861,-0.005945,0.161338,-0.017296,-0.608022,-0.005931,-0.515744,False
2023-09-19,-0.601363,-0.756504,0.001098,-0.001794,0.001869,0.007218,0.001882,-0.005950,0.161338,-0.017297,-0.608140,0.006777,0.589304,False
2023-09-20,-0.617261,-0.756624,0.001202,-0.001959,0.001925,0.007205,0.001904,-0.005954,0.161338,-0.017298,-0.608262,-0.008999,-0.782532,False
2023-09-21,-0.622124,-0.756744,0.001302,-0.002122,0.001980,0.007192,0.001925,-0.005959,0.161338,-0.017299,-0.608388,-0.013736,-1.194443,False
2023-09-22,-0.621867,-0.756864,0.001394,-0.002282,0.002034,0.007178,0.001946,-0.005963,0.161338,-0.017301,-0.608518,-0.013349,-1.160751,False
2023-09-23,-0.617492,-0.756984,0.001481,-0.002439,0.002088,0.007164,0.001968,-0.005968,0.161338,-0.017302,-0.608654,-0.008838,-0.768562,False
2023-09-24,-0.623677,-0.757103,0.001560,-0.002594,0.002141,0.007150,0.001989,-0.005972,0.161338,-0.017303,-0.608794,-0.014883,-1.294203,False
2023-09-25,-0.614116,-0.757223,0.001632,-0.002745,0.002194,0.007136,0.002010,-0.005977,0.161338,-0.017304,-0.608939,-0.005177,-0.450180,False
2023-09-26,-0.604962,-0.757343,0.001696,-0.002893,0.002246,0.007121,0.002031,-0.005981,0.161338,-0.017305,-0.609090,0.004128,0.358916,False
2023-09-27,-0.608999,-0.757463,0.001753,-0.003038,0.002297,0.007106,0.002052,-0.005986,0.161338,-0.017306,-0.609246,0.000247,0.021445,False
2023-09-28,-0.613036,-0.757583,0.001800,-0.003179,0.002348,0.007091,0.002074,-0.005990,0.161338,-0.017307,-0.609407,-0.003629,-0.315541,False
2023-09-29,-0.630841,-0.757703,0.001840,-0.003316,0.002398,0.007076,0.002095,-0.005995,0.161338,-0.017308,-0.609575,-0.021266,-1.849251,False
2023-09-30,-0.624822,-0.757822,0.001870,-0.003449,0.002447,0.007061,0.002116,-0.005999,0.161338,-0.017309,-0.609748,-0.015074,-1.310814,False
2023-10-01,-0.620742,-0.757942,0.001892,-0.003579,0.002496,0.007045,0.002137,-0.006003,0.161338,-0.017310,-0.609926,-0.010816,-0.940490,False
2023-10-02,-0.613112,-0.758062,0.001905,-0.003704,0.002543,0.007030,0.002158,-0.006008,0.161338,-0.017311,-0.610111,-0.003001,-0.260978,False
2023-10-03,-0.599899,-0.758182,0.001909,-0.003824,0.002590,0.007014,0.002179,-0.006012,0.161338,-0.017312,-0.610301,0.010402,0.904499,False
2023-10-04,-0.619914,-0.758302,0.001903,-0.003940,0.002637,0.006997,0.002200,-0.006016,0.161338,-0.017313,-0.610496,-0.009418,-0.818939,False
2023-10-05,-0.623252,-0.758421,0.001889,-0.004052,0.002682,0.006981,0.002221,-0.006021,0.161338,-0.017314,-0.610697,-0.012555,-1.091740,False
2023-10-06,-0.627609,-0.758541,0.001866,-0.004158,0.002727,0.006965,0.002242,-0.006025,0.161338,-0.017315,-0.610903,-0.016706,-1.452702,False
2023-10-07,-0.625981,-0.758661,0.001834,-0.004260,0.002771,0.006948,0.002262,-0.006029,0.161338,-0.017316,-0.611114,-0.014867,-1.292801,False
2023-10-08,-0.624321,-0.758781,0.001793,-0.004357,0.002814,0.006931,0.002283,-0.006033,0.161338,-0.017317,-0.611329,-0.012992,-1.129713,False
2023-10-09,-0.617806,-0.758901,0.001744,-0.004448,0.002856,0.006914,0.002304,-0.006037,0.161338,-0.017318,-0.611549,-0.006257,-0.544070,False
2023-10-10,-0.621321,-0.759021,0.001686,-0.004535,0.002897,0.006896,0.002325,-0.006042,0.161338,-0.017319,-0.611773,-0.009548,-0.830251,False
2023-10-11,-0.626066,-0.759140,0.001621,-0.004615,0.002938,0.006879,0.002346,-0.006046,0.161338,-0.017320,-0.612001,-0.014065,-1.223069,False
2023-10-12,-0.612616,-0.759260,0.001547,-0.004691,0.002977,0.006861,0.002366,-0.006050,0.161338,-0.017321,-0.612232,-0.000384,-0.033428,False
2023-10-13,-0.621400,-0.759380,0.001467,-0.004761,0.003016,0.006843,0.002387,-0.006054,0.161338,-0.017322,-0.612465,-0.008935,-0.776930,False
2023-10-14,-0.622664,-0.759500,0.001379,-0.004825,0.003054,0.006825,0.002408,-0.006058,0.161338,-0.017323,-0.612701,-0.009963,-0.866310,False
2023-10-15,-0.624291,-0.759620,0.001285,-0.004883,0.003091,0.006806,0.002428,-0.006062,0.161338,-0.017324,-0.612939,-0.011352,-0.987088,False
2023-10-16,-0.632379,-0.759739,0.001185,-0.004936,0.003127,0.006788,0.002449,-0.006066,0.161338,-0.017324,-0.613179,-0.019200,-1.669569,False
2023-10-17,-0.614465,-0.759859,0.001079,-0.004983,0.003162,0.006769,0.002469,-0.006070,0.161338,-0.017325,-0.613419,-0.001046,-0.090930,False
2023-10-18,-0.623439,-0.759979,0.000968,-0.005024,0.003196,0.006750,0.002490,-0.006074,0.161338,-0.017326,-0.613660,-0.009779,-0.850347,False
2023-10-19,-0.617982,-0.760099,0.000853,-0.005059,0.003229,0.006731,0.002510,-0.006078,0.161338,-0.017327,-0.613900,-0.004082,-0.354914,False
2023-10-20,-0.610438,-0.760219,0.000733,-0.005088,0.003262,0.006712,0.002531,-0.006082,0.161338,-0.017328,-0.614140,0.003702,0.321928,False
2023-10-21,-0.615137,-0.760339,0.000610,-0.005110,0.003293,0.006692,0.002551,-0.006086,0.161338,-0.017329,-0.614378,-0.000759,-0.065960,False
2023-10-22,-0.619429,-0.760458,0.000485,-0.005127,0.003323,0.006672,0.002572,-0.006090,0.161338,-0.017330,-0.614615,-0.004814,-0.418630,False
