date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_12.1yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2017-06-14,-49.000000,-44.932053,-0.359881,-0.789588,0.187479,-0.104813,1.570485,-5.322632,-49.751004,0.751004,0.375502,False
2017-07-18,-49.000000,-45.201647,-0.133737,-0.112605,0.272492,-0.068872,1.570485,-5.322632,-48.996517,-0.003483,-0.001742,False
2017-08-02,-49.000000,-45.320585,0.048715,0.212715,0.308774,-0.052959,1.570485,-5.322632,-48.555489,-0.444511,-0.222256,False
2017-09-10,-47.000000,-45.629825,0.358417,0.941859,0.398634,-0.011492,1.570485,-5.322632,-47.694554,0.694554,0.347277,False
2017-10-06,-49.000000,-45.835985,0.250054,1.214166,0.454282,0.016181,1.570485,-5.322632,-47.653449,-1.346551,-0.673275,False
2017-11-02,-49.000000,-46.050074,-0.057907,1.243532,0.507853,0.044894,1.570485,-5.322632,-48.063850,-0.936150,-0.468075,False
2017-12-21,-48.000000,-46.438607,-0.346153,0.655871,0.592497,0.096804,1.570485,-5.322632,-49.191736,1.191736,0.595868,False
2018-01-11,-48.000000,-46.605120,-0.194249,0.231158,0.623274,0.118922,1.570485,-5.322632,-49.578163,1.578163,0.789082,False
2018-02-06,-50.000000,-46.811280,0.114973,-0.329591,0.656424,0.146157,1.570485,-5.322632,-49.975465,-0.024535,-0.012268,False
2018-03-13,-50.000000,-47.088803,0.359652,-0.963325,0.691923,0.182497,1.570485,-5.322632,-50.570204,0.570204,0.285102,False
2018-04-10,-50.000000,-47.310822,0.217118,-1.233210,0.712438,0.211247,1.570485,-5.322632,-51.155376,1.155376,0.577688,False
2018-05-08,-52.000000,-47.532840,-0.112033,-1.222098,0.725716,0.239662,1.570485,-5.322632,-51.653740,-0.346260,-0.173130,False
2018-06-20,-53.000000,-47.873797,-0.350787,-0.683561,0.731728,0.282544,1.570485,-5.322632,-51.646020,-1.353980,-0.676990,False
2018-07-16,-53.000000,-48.079957,-0.156413,-0.155888,0.726859,0.307970,1.570485,-5.322632,-51.109576,-1.890424,-0.945212,False
2018-08-06,-51.000000,-48.246471,0.097213,0.297965,0.718274,0.328201,1.570485,-5.322632,-50.556966,-0.443034,-0.221517,False
2018-09-04,-50.000000,-48.476418,0.343990,0.849866,0.699682,0.355653,1.570485,-5.322632,-49.979375,-0.020625,-0.010312,False
